,id,azimuth,elevation,range,heading,angularVel,radialVel,rcs,rcs_dsbm,TrackTime,SystemTime,pos_x,pos_y,pos_z,vel,velXY,vel_x,vel_y,vel_z,acc,accXY,acc_x,acc_y,acc_z,disp,dispXY,MaxVelocity,probUAV,label
1602,4776,-161.744302978006,1.96560358918234,452.48451461099,90.94999457092145,0,-1.2939498808087015,0.0717281627893268,-15.2223744380188,1.48476792636471,2021.03.21 12:56:23:028,-429.250185713939,-142.288061670355,15.5119803179814,4.306196758060318,4.291965688541601,-0.0711598187515613,4.29137574115966,-0.349801440121133,0,0,0,0,0,0,0,4.306196758060318,0.0247594322671495,1.0
1603,4776,-161.810823712786,1.93867818152786,451.3214897103,86.94203447341879,-8.015920195005322,-1.450198883863031,0.0721050637939861,-15.0069181819406,1.98476792636471,2021.03.21 12:56:23:528,-428.635285157707,-140.468028855655,15.2718659835608,3.9960547178901575,3.967264637853783,0.211638620148315,3.96161555444579,-0.478815832661244,-0.6202840803403218,-0.6494021013756361,0.5655968777997527,-0.6595203734277408,-0.258028785080222,1.9360467541445008,1.9210992011448054,4.306196758060318,0.0248908240984427,1.0
1604,4776,-162.048743928234,1.91889992024283,450.652589426389,84.76204274151546,-4.359983463806657,-1.5170465127247745,0.0726389591036427,-14.6353026265419,2.48476792636471,2021.03.21 12:56:24:028,-428.477580044764,-138.813185208402,15.089710348298,3.846591263449542,3.809608805345701,0.347787999071684,3.79370040428461,-0.53211380199995,-0.2989269088812314,-0.31531166501616337,0.272298757846738,-0.3358303003223595,-0.1065959386774119,1.6722915639804048,1.6623412403902016,4.306196758060318,0.024813079829099,1.0
1605,4776,-162.714220802385,1.68883675772354,449.405774894193,86.16066738657726,2.7972492901236023,-1.571674058262328,0.056884028204742,-14.2636870711433,2.98476792636471,2021.03.21 12:56:24:528,-428.831230457396,-133.767936126658,13.241923662502,4.358394902726702,4.2943069379394885,0.287541893111282,4.28466938478819,-0.744670431049115,1.0236072785543202,0.9693962651875747,-0.12049221192080406,0.9819379610071595,-0.4251132580983301,5.3846005002598325,5.057628585730023,4.358394902726702,0.0378725248790377,1.0
1606,4776,-162.903042226023,2.17687373634571,447.571005098673,85.49787525881625,-1.325584255522017,-1.6978506779525193,0.0496731985440691,-13.8920715157446,3.48476792636471,2021.03.21 12:56:25:028,-427.650178527906,-130.94637209332,17.0096356977353,4.606983383285427,4.570442223715845,0.358761730267048,4.55633977455813,-0.579097378290911,0.49717696111745013,0.5522705715527128,0.14243967431153204,0.5433407795398804,0.331146105516408,4.8530156845842045,3.0587754501398847,4.606983383285427,0.060057402697516,1.0
1607,4776,-163.262595671114,2.00787494213303,446.455416109374,83.68739219561049,-3.620966126411531,-1.851580042433561,0.0500698882841268,-13.520455960346,3.98476792636471,2021.03.21 12:56:25:528,-427.170162960863,-128.854389528797,15.6380032351313,4.704725371004148,4.693301838941254,0.516042745002499,4.6648453389946,-0.327656321716458,0.19548397543744223,0.24571923045081867,0.31456202947090206,0.21701112887294016,0.5028821131489061,2.547190924791666,2.1463471282325037,4.704725371004148,0.0623678973552605,1.0
1608,4776,-163.456671122811,1.96656317775942,445.245789791944,82.09613212822217,-3.182520134776638,-1.9586632658838607,0.049786565639629,-13.1488404049473,4.48476792636471,2021.03.21 12:56:26:028,-426.581267705994,-126.644924782139,15.2790502205876,4.722147773549255,4.714061199995998,0.648237212539462,4.66927847890729,-0.276236489132924,0.03484480509021459,0.041518722109486816,0.2643889350739259,0.008866279825380019,0.102839665167068,2.3146013381534463,2.286598366117608,4.722147773549255,0.0787103176266895,1.0
1609,4776,-163.39885883329,1.94251122287252,443.016270262455,79.57677663053092,-5.038710995382502,-2.1158151800369516,0.0442304288077398,-12.7772248495487,4.98476792636471,2021.03.21 12:56:26:528,-424.36268547086,-126.310282114557,15.0180434567776,4.6508890012222075,4.642463867711358,0.839904329982441,4.56585495602765,-0.279817330921795,-0.14251754465409583,-0.14319466456927898,0.3833342348859581,-0.2068470457592806,-0.007161683577742051,2.2588088409099583,2.2436784192522823,4.722147773549255,0.0915848246212345,1.0
1610,4776,-163.628869434303,2.02521879892287,441.544219353433,74.86292331508535,-9.427706630891123,-2.3382169566560207,0.0410264095159738,-12.40560929415,5.48476792636471,2021.03.21 12:56:27:028,-423.215358709658,-124.925658351089,15.5970507488413,4.4594918348847825,4.45670845916325,1.16377680936649,4.30207785005781,-0.157534553120175,-0.38279433267484997,-0.37151081709621536,0.6477449587680979,-0.5275542119396803,0.24456555560324,1.8891244288276827,1.7982051227072455,4.722147773549255,0.101501601247184,1.0
1611,4776,-163.401588739613,2.03766562864062,438.969275307294,70.05374791483831,-9.618350800494085,-2.579652495030575,0.0330584760043364,-12.0339937387514,5.98476792636471,2021.03.21 12:56:27:528,-420.537703395454,-124.894697013638,15.6156059312282,4.333329801053353,4.327717554340732,1.47635102262495,4.06811097293857,-0.220472072036712,-0.2523240676628582,-0.25798180964503636,0.6251484265169203,-0.46793375423848005,-0.12587503783307402,2.6778985942143336,2.677834308933563,4.722147773549255,0.166232172002293,1.0
